CpGs,Monocytes90_Breast10,Adipo60Kidney30Prost10,Eryth50Lung25GI25
cg07346187,0.07459,0.05508999999999999,0.0566
cg22001211,0.10440000000000002,0.09558,0.11115000000000001
cg20518511,0.08430000000000001,0.06337,0.0645
cg09033131,0.022230000000000003,0.01674,0.019625
cg16594165,0.06249,0.06995,0.05084999999999999
cg01607849,0.08893999999999999,0.025109999999999997,0.084575
cg22249612,0.25304000000000004,0.04408,0.41495000000000004
cg21869046,0.22940000000000002,0.026029999999999998,0.108275
cg12150039,0.029500000000000002,0.07555,0.04605
cg22045942,0.06184,0.12168,0.10317499999999999
cg22820108,0.18515,0.11442999999999999,0.207925
cg04173586,0.54822,0.08285999999999999,0.36645
cg26971042,0.10328999999999999,0.13001,0.054150000000000004
cg09046309,0.16673,0.06287,0.25915
cg10421247,0.04671,0.028349999999999997,0.040125
cg13073224,0.16141000000000003,0.032869999999999996,0.080275
cg16684607,0.13468000000000002,0.10278,0.14995
cg01098178,0.07567,0.06716,0.049875
cg08092930,0.037140000000000006,0.015210000000000001,0.020900000000000002
cg27388962,0.58982,0.08268,0.450725
cg07905673,0.03993,0.0453,0.050325
cg12273325,0.06623,0.24131999999999998,0.0806
cg10708955,0.07008,0.07736000000000001,0.12055000000000002
cg04658021,0.13025,0.14287,0.289025
cg13759852,0.06476,0.07511,0.0654
cg02705163,0.33669000000000004,0.18220999999999998,0.249025
cg04850961,0.11735999999999999,0.04815,0.08612500000000001
cg01615880,0.09641,0.02152,0.068425
cg06881310,0.1648,0.08085999999999999,0.12380000000000001
cg25989075,0.18030000000000002,0.08554999999999999,0.140375
cg03417473,0.23774,0.10458999999999999,0.2444
cg06653052,0.16661,0.01209,0.09829999999999998
cg01924434,0.21825,0.14786999999999997,0.24382500000000001
cg20730253,0.05434,0.04536,0.041475000000000005
cg23243080,0.03705,0.0439,0.051199999999999996
cg06528575,0.04071,0.058179999999999996,0.045125
cg04231677,0.05914,0.09051,0.3369
cg01564818,0.04484,0.07706,0.053024999999999996
cg26337070,0.40023000000000003,0.06146,0.41615
cg00135056,0.07966000000000001,0.07359,0.09375
cg21822187,0.16049,0.14589999999999997,0.210775
cg23643435,0.07763,0.03807,0.0215
cg05604112,0.05802,0.05071,0.0337
cg13298116,0.15712,0.03067,0.059050000000000005
cg11742103,0.05289,0.040940000000000004,0.0576
cg12065777,0.15821000000000002,0.08293999999999999,0.191
cg25554283,0.010310000000000001,0.00122,0.0061
cg02366988,0.07532000000000001,0.07047,0.06040000000000001
cg12034678,0.0027700000000000003,0.00422,0.009250000000000001
cg08360820,0.021670000000000002,0.02533,0.021175
cg05041073,0.0084,0.00508,0.008775
cg21936280,0.07844,0.10835,0.095075
cg02971575,0.00628,0.004889999999999999,0.005625
cg22306344,0.00635,0.013,0.016774999999999998
cg13904970,0.005920000000000001,0.007220000000000001,0.017775
cg22620363,0.01336,0.013600000000000001,0.018349999999999998
cg11478607,0.009579999999999998,0.006319999999999999,0.00965
cg13469590,0.01516,0.00789,0.01865
cg20243351,0.00453,0.01007,0.018075
cg05768702,0.01856,0.03247,0.033625
cg13607248,0.03858,0.030449999999999998,0.025750000000000002
cg14247332,0.00748,0.00274,0.006475
cg16208357,0.01698,0.0108,0.012025000000000001
cg24104567,0.01886,0.0026,0.01515
cg02763536,0.0194,0.008669999999999999,0.012750000000000001
cg24235581,0.010360000000000001,0.02039,0.017075
cg25104621,0.017839999999999998,0.0046700000000000005,0.008499999999999999
cg10837858,0.033420000000000005,0.035640000000000005,0.02545
cg12894649,0.02713,0.01703,0.031924999999999995
cg23944804,0.019030000000000002,0.0074800000000000005,0.0161
cg14603345,0.02529,0.01992,0.033825
cg15085899,0.019010000000000003,0.01004,0.028624999999999998
cg27424995,0.01033,0.01964,0.0292
cg19811761,0.021720000000000003,0.03475,0.040749999999999995
cg00674365,0.0228,0.0077599999999999995,0.024575
cg11411904,0.016569999999999998,0.014769999999999998,0.014175
cg21344746,0.01348,0.01367,0.023575
cg13357602,0.037169999999999995,0.03031,0.0668
cg06065225,0.00421,0.011449999999999998,0.009925
cg17598713,0.0089,0.016669999999999997,0.01625
cg03384992,0.02272,0.0039700000000000004,0.017750000000000002
cg06593258,0.1018,0.03724,0.0739
cg26398656,0.06422,0.042210000000000004,0.054400000000000004
cg09033131,0.022230000000000003,0.01674,0.019625
cg16594165,0.06249,0.06995,0.05084999999999999
cg25728685,0.03385,0.02431,0.044225
cg24152605,0.017190000000000004,0.00641,0.016325
cg21970554,0.01194,0.024040000000000002,0.019275
cg22054362,0.012280000000000001,0.0038399999999999997,0.009875
cg12349858,0.011550000000000001,0.02146,0.02805
cg16208357,0.01698,0.0108,0.012025000000000001
cg24104567,0.01886,0.0026,0.01515
cg02763536,0.0194,0.008669999999999999,0.012750000000000001
cg02003159,0.015590000000000001,0.011569999999999999,0.015574999999999999
cg24124443,0.03421,0.011980000000000001,0.029425
cg05022378,0.19068000000000002,0.15213000000000002,0.177525
cg08894153,0.05712999999999999,0.00413,0.017875
cg14873488,0.0108,0.029429999999999998,0.0223
cg02447380,0.010280000000000001,0.01159,0.010175
cg08092930,0.037140000000000006,0.015210000000000001,0.020900000000000002
cg05412028,0.046470000000000004,0.00404,0.020349999999999997
cg26685941,0.08934,0.03664,0.060325000000000004
cg25365958,0.08782,0.029259999999999998,0.04882499999999999
cg19358877,0.013670000000000002,0.00498,0.014125
cg08640252,0.02093,0.00854,0.013675
cg18213545,0.03523,0.08066000000000001,0.063
cg10831212,0.02892,0.052790000000000004,0.047525
cg19210276,0.05258,0.07024999999999999,0.051574999999999996
cg03287340,0.015479999999999999,0.00362,0.012225
cg06923988,0.02402,0.0174,0.016300000000000002
cg15050390,0.02051,0.01643,0.0237
cg15416179,0.012190000000000001,0.00443,0.025075
cg17062279,0.01031,0.01209,0.0218
cg24152605,0.017190000000000004,0.00641,0.016325
cg21970554,0.01194,0.024040000000000002,0.019275
cg22054362,0.012280000000000001,0.0038399999999999997,0.009875
cg17772171,0.020839999999999997,0.03697,0.037599999999999995
cg02305850,0.03699,0.04426,0.02995
cg02973469,0.02486,0.01675,0.01515
cg16898124,0.041440000000000005,0.012029999999999999,0.013399999999999999
cg20645074,0.01587,0.024339999999999997,0.0203
cg15846482,0.06123,0.056699999999999987,0.053849999999999995
cg19927257,0.04769,0.00791,0.011225
cg14210872,0.10981,0.02999,0.02665
cg10903451,0.014480000000000002,0.01174,0.0108
cg00490655,0.036320000000000005,0.02188,0.021825
cg06003296,0.01244,0.009689999999999999,0.012975
cg12426092,0.06975,0.04876,0.046875
cg05058167,0.058800000000000005,0.044079999999999994,0.042874999999999996
cg19713567,0.09463,0.06338999999999999,0.069125
cg03717364,0.043480000000000005,0.047150000000000004,0.045825000000000005
cg04011671,0.02934,0.027859999999999996,0.031375
cg11270042,0.01046,0.0089,0.007975
cg13790603,0.02175,0.03297,0.036750000000000005
cg20985755,0.01467,0.02181,0.02145
cg17700915,0.022010000000000002,0.01117,0.024175000000000002
cg16704678,0.005410000000000001,0.00948,0.011349999999999999
cg10831212,0.02892,0.052790000000000004,0.047525
cg19210276,0.05258,0.07024999999999999,0.051574999999999996
cg09082903,0.01692,0.00529,0.015574999999999999
cg03666441,0.06421,0.012709999999999999,0.0392
cg14878812,0.02426,0.014619999999999998,0.023274999999999997
cg00159523,0.06157000000000001,0.03463,0.15175
cg25011475,0.03501,0.02905,0.043025
cg21602557,0.04072,0.01959,0.016525
cg23919479,0.014280000000000001,0.0061600000000000005,0.0135
cg18976418,0.044340000000000004,0.06849999999999999,0.08162499999999999
cg24312719,0.061520000000000005,0.01885,0.03805
cg11226183,0.13452,0.039189999999999996,0.10515
cg17140307,0.23175,0.07984000000000001,0.1734
cg27363829,0.02545,0.032279999999999996,0.049675
cg24442740,0.02349,0.03652,0.028675
cg19146924,0.031230000000000004,0.007340000000000001,0.021249999999999998
cg24585346,0.10091,0.07725,0.083325
cg10683341,0.02121,0.021849999999999998,0.01725
cg23651614,0.042339999999999996,0.048999999999999995,0.041525
cg12446199,0.02784,0.026619999999999998,0.033100000000000004
cg21863949,0.12527,0.01418,0.0411
cg11497957,0.029150000000000002,0.04966,0.037225
cg19547144,0.01779,0.01966,0.01955
cg14779951,0.04505,0.03105,0.0501
cg17329494,0.02401,0.02586,0.03665
cg26059153,0.01484,0.00245,0.009875
cg06571075,0.01799,0.01372,0.023600000000000003
cg09057863,0.027630000000000002,0.01788,0.018875
cg22777062,0.01663,0.00501,0.013725000000000001
cg19725489,0.02389,0.03229,0.03415
cg12272837,0.040130000000000006,0.00618,0.022
cg02935627,0.09173,0.03846,0.064575
cg16015423,0.02089,0.014159999999999999,0.0259
cg17765751,0.01804,0.015420000000000001,0.016149999999999998
cg14222879,0.009219999999999999,0.02517,0.010825000000000001
cg15245095,0.02212,0.011890000000000001,0.02215
cg03205584,0.07337,0.05714,0.080425
cg25570278,0.03815,0.01846,0.032475000000000004
cg17468185,0.02221,0.028159999999999998,0.023399999999999997
cg12894649,0.02713,0.01703,0.031924999999999995
cg23944804,0.019030000000000002,0.0074800000000000005,0.0161
cg14603345,0.02529,0.01992,0.033825
cg18238374,0.01815,0.01643,0.015825
cg02321062,0.03107,0.030259999999999995,0.021575
cg11033835,0.01265,0.0038499999999999997,0.0169
cg02003159,0.015590000000000001,0.011569999999999999,0.015574999999999999
cg24124443,0.03421,0.011980000000000001,0.029425
cg11183072,0.03641,0.04174,0.03995
cg13761998,0.09834,0.1338,0.0996
cg17740645,0.09675,0.14058,0.10527500000000001
cg04850765,0.013410000000000002,0.0116,0.015475000000000001
cg26308477,0.02037,0.00353,0.011875
cg19286686,0.03671,0.04201,0.03365
cg23967461,0.03306,0.0419,0.029525
cg08169020,0.8005800000000001,0.03176,0.503375
cg25913761,0.7718900000000001,0.27813,0.2175
cg26955540,0.7057300000000001,0.15578,0.12034999999999998
cg12827637,0.47136,0.02932,0.29250000000000004
cg13677741,0.15059,0.025480000000000003,0.10815
cg19442545,0.18198,0.03166,0.08535
cg15838173,0.16544000000000003,0.02637,0.060475
cg23231163,0.31439000000000006,0.13067,0.219875
cg04858631,0.61142,0.13199999999999998,0.32872500000000004
cg19442545,0.18198,0.03166,0.08535
cg15838173,0.16544000000000003,0.02637,0.060475
cg02646515,0.08517,0.07429,0.27759999999999996
cg00982136,0.42595,0.06674999999999999,0.23037500000000002
cg05507654,0.17655,0.04675,0.1112
cg18136963,0.10744000000000001,0.041229999999999996,0.13440000000000002
cg25170017,0.8044,0.07232999999999999,0.50905
cg15376996,0.48843,0.07536,0.3649
cg10560079,0.17593,0.05383999999999999,0.08502499999999999
cg11845111,0.128,0.12798,0.10214999999999999
cg27211696,0.2,0.17167000000000002,0.13972500000000002
cg24565820,0.035570000000000004,0.00205,0.017425
cg23896514,0.22418000000000002,0.05597,0.06205
cg27388962,0.58982,0.08268,0.450725
cg08474651,0.17574,0.02019,0.0882
cg14789659,0.75116,0.1141,0.5191
cg00928816,0.7380099999999999,0.17686000000000002,0.5519499999999999
cg20746552,0.64515,0.1561,0.498475
cg16389209,0.69059,0.15579,0.516975
cg23220823,0.36301,0.10903999999999998,0.2381
cg01424562,0.7751,0.11234,0.542925
cg08832851,0.37407999999999997,0.07985,0.3803
cg09642825,0.41839000000000004,0.05373,0.31345
cg06375761,0.1467,0.049999999999999996,0.07345
cg13638257,0.15547000000000002,0.04812999999999999,0.09390000000000001
cg14419102,0.36374000000000006,0.17497,0.25165
cg18353226,0.19660000000000002,0.1123,0.124325
cg26083458,0.44715000000000005,0.20137999999999998,0.262225
cg22879098,0.4854800000000001,0.03315,0.2997
cg24082121,0.5277200000000001,0.03795,0.35047500000000004
cg12474798,0.47264000000000006,0.07263,0.32020000000000004
cg20684110,0.48795,0.06733,0.26902499999999996
cg01005506,0.30363,0.08803,0.2153
cg06340704,0.6991799999999999,0.14103999999999997,0.432125
cg09267773,0.66275,0.19805999999999999,0.25315
cg12420283,0.18434,0.06605,0.21505000000000002
cg26033520,0.6914000000000001,0.09668,0.267475
cg06601071,0.26644,0.16403,0.206375
cg18856478,0.86547,0.07530999999999999,0.5281750000000001
cg05098343,0.41774000000000006,0.10237,0.518325
cg17084151,0.46159000000000006,0.09056,0.365425
cg12474798,0.47264000000000006,0.07263,0.32020000000000004
cg20684110,0.48795,0.06733,0.26902499999999996
cg01005506,0.30363,0.08803,0.2153
cg06375761,0.1467,0.049999999999999996,0.07345
cg13638257,0.15547000000000002,0.04812999999999999,0.09390000000000001
cg14419102,0.36374000000000006,0.17497,0.25165
cg18353226,0.19660000000000002,0.1123,0.124325
cg26083458,0.44715000000000005,0.20137999999999998,0.262225
cg19300307,0.80368,0.17952,0.528
cg08857351,0.21073999999999998,0.02903,0.09265
cg02486646,0.12571,0.041389999999999996,0.0828
cg03419014,0.7748800000000001,0.22488999999999998,0.567225
cg14785464,0.36976000000000003,0.04386,0.22685
cg06167719,0.42747,0.046729999999999994,0.33492500000000003
cg09037712,0.67119,0.30517999999999995,0.538125
cg27189395,0.28222,0.04031,0.1405
cg04043919,0.26896,0.16217,0.198475
cg26315985,0.15755,0.07514000000000001,0.46682499999999993
cg11895835,0.81787,0.14833,0.549925
cg25913761,0.7718900000000001,0.27813,0.2175
cg26955540,0.7057300000000001,0.15578,0.12034999999999998
cg18675610,0.49183,0.061380000000000004,0.289875
cg22706007,0.1997,0.05314000000000001,0.13282499999999997
cg00936790,0.7430800000000001,0.10830000000000001,0.47802500000000003
cg11975790,0.6782900000000001,0.30268,0.4377
cg25607383,0.7428699999999999,0.43002999999999997,0.502325
cg09367425,0.16496000000000002,0.06380999999999999,0.046900000000000004
cg05258935,0.87235,0.0727,0.54925
cg10218876,0.14698,0.03281,0.08234999999999999
cg18649823,0.14878,0.08832999999999999,0.12714999999999999
cg19504245,0.2833,0.12015999999999999,0.211125
cg24699670,0.12314000000000003,0.05687,0.095675
cg07218880,0.69603,0.35000999999999993,0.4943
cg07520810,0.50598,0.09781999999999999,0.426775
cg20746552,0.64515,0.1561,0.498475
cg16401465,0.6993400000000001,0.14956000000000003,0.5352
cg16389209,0.69059,0.15579,0.516975
cg06889535,0.45193,0.02533,0.243425
cg22879098,0.4854800000000001,0.03315,0.2997
cg24082121,0.5277200000000001,0.03795,0.35047500000000004
cg10361922,0.17353000000000002,0.028659999999999995,0.073575
cg03419014,0.7748800000000001,0.22488999999999998,0.567225
cg14785464,0.36976000000000003,0.04386,0.22685
cg06167719,0.42747,0.046729999999999994,0.33492500000000003
cg09037712,0.67119,0.30517999999999995,0.538125
cg26460530,0.33065,0.062299999999999994,0.14162499999999997
cg19147129,0.2117,0.02879,0.124975
cg08257293,0.58387,0.10068,0.37024999999999997
cg12461469,0.15736000000000003,0.0069299999999999995,0.179675
cg13512830,0.37299,0.07491999999999999,0.324625
cg04962480,0.37165000000000004,0.12688,0.2348
cg08063160,0.74094,0.17799,0.47429999999999994
cg26401541,0.72886,0.10602999999999999,0.5230750000000001
cg14855367,0.77406,0.10971999999999998,0.47805000000000003
cg15059065,0.7369,0.07183,0.47855
cg07520810,0.50598,0.09781999999999999,0.426775
cg14789659,0.75116,0.1141,0.5191
cg00928816,0.7380099999999999,0.17686000000000002,0.5519499999999999
cg20746552,0.64515,0.1561,0.498475
cg16401465,0.6993400000000001,0.14956000000000003,0.5352
cg16389209,0.69059,0.15579,0.516975
cg02676175,0.34552,0.07908,0.18120000000000003
cg20074395,0.17483000000000004,0.05407999999999999,0.149
cg18215449,0.22877999999999998,0.08110999999999999,0.28517499999999996
cg12946660,0.25956,0.032029999999999996,0.18802499999999997
cg06864789,0.12826,0.07516999999999999,0.15525
cg05419812,0.06693,0.0567,0.05995
cg18845950,0.03681,0.07022999999999999,0.052199999999999996
cg19692929,0.41155,0.10951999999999999,0.231925
cg04462378,0.5465900000000001,0.08477000000000001,0.377175
cg20809067,0.28125,0.05642,0.11447500000000001
cg20227056,0.45008000000000004,0.06355,0.3702
cg10661769,0.49827000000000005,0.06947999999999999,0.257225
cg12433575,0.65114,0.28912,0.4913
cg27292818,0.10962,0.02099,0.062675
cg27312961,0.50703,0.07050000000000001,0.3568
cg13506158,0.81708,0.17711,0.5614
cg27269488,0.48389,0.10861,0.3557
cg08846870,0.8690500000000001,0.17221999999999998,0.563725
cg05560697,0.22253,0.05068999999999999,0.10975
cg14845962,0.8388,0.09082,0.5307999999999999
cg14057303,0.79321,0.38256999999999997,0.17525
cg21869046,0.22940000000000002,0.026029999999999998,0.108275
cg01726273,0.48582,0.08631,0.362225
cg05337711,0.27598000000000006,0.05706,0.17147500000000002
cg14395885,0.91021,0.59267,0.8144
cg21181453,0.5214300000000001,0.057409999999999996,0.33414999999999995
cg27016579,0.5010700000000001,0.11120999999999998,0.391425
cg06493154,0.38082,0.07692999999999998,0.3062
cg24591770,0.85975,0.15982999999999997,0.6244250000000001
cg11402700,0.08118,0.01944,0.03655
cg03254916,0.24595999999999998,0.08072,0.086925
cg15185986,0.66485,0.12671000000000002,0.46549999999999997
cg20510285,0.4274,0.09197,0.38104999999999994
cg19828220,0.5150899999999999,0.12965,0.40952500000000003
cg10906729,0.5875400000000001,0.054209999999999994,0.4374
cg18684142,0.6478200000000001,0.06316,0.576825
cg11532431,0.73144,0.12256,0.509925
cg16127573,0.73891,0.11539999999999997,0.461775
cg18071071,0.19535,0.07318,0.05935
cg02297709,0.74689,0.04384999999999999,0.442675
cg15926420,0.6360100000000001,0.16820000000000002,0.459575
cg01403948,0.2106,0.05474999999999999,0.13667500000000002
cg03803541,0.49793000000000004,0.09465,0.35324999999999995
cg17179862,0.53196,0.08112,0.38304999999999995
cg08169020,0.8005800000000001,0.03176,0.503375
cg12968518,0.02003,0.04474,0.169625
cg13152952,0.00553,0.013279999999999998,0.10414999999999999
cg12461469,0.15736000000000003,0.0069299999999999995,0.179675
cg13512830,0.37299,0.07491999999999999,0.324625
cg08832851,0.37407999999999997,0.07985,0.3803
cg25170017,0.8044,0.07232999999999999,0.50905
cg04727071,0.06701,0.06625,0.354875
cg18496447,0.02287,0.035910000000000004,0.10355
cg13677741,0.15059,0.025480000000000003,0.10815
cg15082802,0.01883,0.02752,0.092525
cg03419014,0.7748800000000001,0.22488999999999998,0.567225
cg14785464,0.36976000000000003,0.04386,0.22685
cg06167719,0.42747,0.046729999999999994,0.33492500000000003
cg09037712,0.67119,0.30517999999999995,0.538125
cg09642825,0.41839000000000004,0.05373,0.31345
cg13108141,0.064,0.052110000000000004,0.14755000000000001
cg12637869,0.014289999999999999,0.00746,0.0645
cg25801976,0.05609,0.054720000000000005,0.45852499999999996
cg12827637,0.47136,0.02932,0.29250000000000004
cg15376996,0.48843,0.07536,0.3649
cg22879098,0.4854800000000001,0.03315,0.2997
cg24082121,0.5277200000000001,0.03795,0.35047500000000004
cg24163242,0.11318,0.07128999999999999,0.438725
cg18448570,0.05645,0.09106,0.32880000000000004
cg01930746,0.06463,0.16666,0.3328
cg27388962,0.58982,0.08268,0.450725
cg03956042,0.2905,0.09043,0.34765
cg14131285,0.022420000000000002,0.02642,0.0889
cg22249612,0.25304000000000004,0.04408,0.41495000000000004
cg00044505,0.06389,0.06088,0.350775
